DA-ali2019-500m-tweet.bw.ar.lines.shard.118.normalized.sents	9999680
DA-ali2019-500m-tweet.bw.ar.lines.shard.119.normalized.sents	9999560
DA-ali2019-500m-tweet.bw.ar.lines.shard.120.normalized.sents	9999520
DA-ali2019-500m-tweet.bw.ar.lines.shard.121.normalized.sents	9999470
DA-ali2019-500m-tweet.bw.ar.lines.shard.122.normalized.sents	9999690
DA-ali2019-500m-tweet.bw.ar.lines.shard.123.normalized.sents	9998950
DA-ali2019-500m-tweet.bw.ar.lines.shard.124.normalized.sents	9999710
DA-ali2019-500m-tweet.bw.ar.lines.shard.125.normalized.sents	9996730
DA-ali2019-500m-tweet.bw.ar.lines.shard.126.normalized.sents	9999490
DA-ali2019-500m-tweet.bw.ar.lines.shard.127.normalized.sents	9999660
DA-ali2019-500m-tweet.bw.ar.lines.shard.128.normalized.sents	9999760
DA-ali2019-500m-tweet.bw.ar.lines.shard.129.normalized.sents	9999740
DA-ali2019-500m-tweet.bw.ar.lines.shard.130.normalized.sents	9999900
DA-ali2019-500m-tweet.bw.ar.lines.shard.131.normalized.sents	9999850
DA-ali2019-500m-tweet.bw.ar.lines.shard.132.normalized.sents	9999650
DA-ali2019-500m-tweet.bw.ar.lines.shard.133.normalized.sents	9999700
DA-ali2019-500m-tweet.bw.ar.lines.shard.134.normalized.sents	9999470
DA-ali2019-500m-tweet.bw.ar.lines.shard.135.normalized.sents	9999770
DA-ali2019-500m-tweet.bw.ar.lines.shard.136.normalized.sents	9999780
DA-ali2019-500m-tweet.bw.ar.lines.shard.137.normalized.sents	9999700
DA-ali2019-500m-tweet.bw.ar.lines.shard.138.normalized.sents	9999730
DA-ali2019-500m-tweet.bw.ar.lines.shard.139.normalized.sents	9999550
DA-ali2019-500m-tweet.bw.ar.lines.shard.140.normalized.sents	9999670
DA-ali2019-500m-tweet.bw.ar.lines.shard.141.normalized.sents	9999530
DA-ali2019-500m-tweet.bw.ar.lines.shard.142.normalized.sents	9999600
DA-ali2019-500m-tweet.bw.ar.lines.shard.143.normalized.sents	9999540
DA-ali2019-500m-tweet.bw.ar.lines.shard.144.normalized.sents	9999480
DA-ali2019-500m-tweet.bw.ar.lines.shard.145.normalized.sents	9999510
DA-ali2019-500m-tweet.bw.ar.lines.shard.146.normalized.sents	9999800
DA-ali2019-500m-tweet.bw.ar.lines.shard.147.normalized.sents	9996310
DA-ali2019-500m-tweet.bw.ar.lines.shard.148.normalized.sents	9999420
DA-ali2019-500m-tweet.bw.ar.lines.shard.149.normalized.sents	9999630
DA-ali2019-500m-tweet.bw.ar.lines.shard.150.normalized.sents	9999220
DA-ali2019-500m-tweet.bw.ar.lines.shard.151.normalized.sents	9999390
DA-ali2019-500m-tweet.bw.ar.lines.shard.152.normalized.sents	9994070
DA-ali2019-500m-tweet.bw.ar.lines.shard.153.normalized.sents	9999230
DA-ali2019-500m-tweet.bw.ar.lines.shard.154.normalized.sents	9999760
DA-ali2019-500m-tweet.bw.ar.lines.shard.155.normalized.sents	9999610
DA-ali2019-500m-tweet.bw.ar.lines.shard.156.normalized.sents	9998650
DA-ali2019-500m-tweet.bw.ar.lines.shard.157.normalized.sents	9999670
DA-ali2019-500m-tweet.bw.ar.lines.shard.158.normalized.sents	9999700
DA-ali2019-500m-tweet.bw.ar.lines.shard.159.normalized.sents	9999450
DA-ali2019-500m-tweet.bw.ar.lines.shard.160.normalized.sents	9999150
DA-ali2019-500m-tweet.bw.ar.lines.shard.161.normalized.sents	9999520
DA-ali2019-500m-tweet.bw.ar.lines.shard.162.normalized.sents	9999570
DA-ali2019-500m-tweet.bw.ar.lines.shard.163.normalized.sents	9999650
DA-ali2019-500m-tweet.bw.ar.lines.shard.164.normalized.sents	9999670
DA-ali2019-500m-tweet.bw.ar.lines.shard.165.normalized.sents	9999650
DA-ali2019-500m-tweet.bw.ar.lines.shard.166.normalized.sents	9999840
DA-ali2019-500m-tweet.bw.ar.lines.shard.167.normalized.sents	9996790
DA-ali2019-500m-tweet.bw.ar.lines.shard.168.normalized.sents	9996550
DA-ali2019-500m-tweet.bw.ar.lines.shard.169.normalized.sents	9998490
DA-ali2019-500m-tweet.bw.ar.lines.shard.170.normalized.sents	9999260
DA-ali2019-500m-tweet.bw.ar.lines.shard.171.normalized.sents	9999290
DA-ali2019-500m-tweet.bw.ar.lines.shard.172.normalized.sents	9999720
DA-ali2019-500m-tweet.bw.ar.lines.shard.173.normalized.sents	9999390
DA-ali2019-500m-tweet.bw.ar.lines.shard.174.normalized.sents	9999490
DA-ali2019-500m-tweet.bw.ar.lines.shard.175.normalized.sents	9999750
DA-ali2019-500m-tweet.bw.ar.lines.shard.176.normalized.sents	9999610
DA-ali2019-500m-tweet.bw.ar.lines.shard.177.normalized.sents	9999610
DA-ali2019-500m-tweet.bw.ar.lines.shard.178.normalized.sents	9999430
DA-ali2019-500m-tweet.bw.ar.lines.shard.179.normalized.sents	9999720
DA-ali2019-500m-tweet.bw.ar.lines.shard.180.normalized.sents	9999390
DA-ali2019-500m-tweet.bw.ar.lines.shard.181.normalized.sents	9999830
DA-ali2019-500m-tweet.bw.ar.lines.shard.182.normalized.sents	9999660
DA-ali2019-500m-tweet.bw.ar.lines.shard.183.normalized.sents	9999790
DA-ali2019-500m-tweet.bw.ar.lines.shard.184.normalized.sents	9999820
DA-ali2019-500m-tweet.bw.ar.lines.shard.185.normalized.sents	9999700
DA-ali2019-500m-tweet.bw.ar.lines.shard.186.normalized.sents	9999810
DA-ali2019-500m-tweet.bw.ar.lines.shard.187.normalized.sents	9999500
DA-ali2019-500m-tweet.bw.ar.lines.shard.188.normalized.sents	9999580
DA-ali2019-500m-tweet.bw.ar.lines.shard.189.normalized.sents	9999770
DA-ali2019-500m-tweet.bw.ar.lines.shard.190.normalized.sents	9999630
DA-ali2019-500m-tweet.bw.ar.lines.shard.191.normalized.sents	9999710
DA-ali2019-500m-tweet.bw.ar.lines.shard.192.normalized.sents	9999660
DA-ali2019-500m-tweet.bw.ar.lines.shard.193.normalized.sents	9999360
DA-ali2019-500m-tweet.bw.ar.lines.shard.194.normalized.sents	9999740
DA-ali2019-500m-tweet.bw.ar.lines.shard.195.normalized.sents	9999880
DA-ali2019-500m-tweet.bw.ar.lines.shard.196.normalized.sents	9999790
DA-ali2019-500m-tweet.bw.ar.lines.shard.197.normalized.sents	9999650
DA-ali2019-500m-tweet.bw.ar.lines.shard.198.normalized.sents	9999870
DA-ali2019-500m-tweet.bw.ar.lines.shard.199.normalized.sents	9999890
DA-ali2019-500m-tweet.bw.ar.lines.shard.200.normalized.sents	9999490
DA-ali2019-500m-tweet.bw.ar.lines.shard.201.normalized.sents	9999530
DA-ali2019-500m-tweet.bw.ar.lines.shard.202.normalized.sents	9999700
DA-ali2019-500m-tweet.bw.ar.lines.shard.203.normalized.sents	9999690
DA-ali2019-500m-tweet.bw.ar.lines.shard.204.normalized.sents	9999650
DA-ali2019-500m-tweet.bw.ar.lines.shard.205.normalized.sents	9999750
DA-ali2019-500m-tweet.bw.ar.lines.shard.206.normalized.sents	9999370
DA-ali2019-500m-tweet.bw.ar.lines.shard.207.normalized.sents	9999680
DA-ali2019-500m-tweet.bw.ar.lines.shard.208.normalized.sents	9998220
DA-ali2019-500m-tweet.bw.ar.lines.shard.209.normalized.sents	9999050
DA-ali2019-500m-tweet.bw.ar.lines.shard.210.normalized.sents	9999650
DA-ali2019-500m-tweet.bw.ar.lines.shard.211.normalized.sents	9999150
DA-ali2019-500m-tweet.bw.ar.lines.shard.212.normalized.sents	9999380
DA-ali2019-500m-tweet.bw.ar.lines.shard.213.normalized.sents	9999780
DA-ali2019-500m-tweet.bw.ar.lines.shard.214.normalized.sents	9999530
DA-ali2019-500m-tweet.bw.ar.lines.shard.215.normalized.sents	9999170
DA-ali2019-500m-tweet.bw.ar.lines.shard.216.normalized.sents	9999460
DA-ali2019-500m-tweet.bw.ar.lines.shard.217.normalized.sents	9999480
DA-ali2019-500m-tweet.bw.ar.lines.shard.218.normalized.sents	9999590
DA-ali2019-500m-tweet.bw.ar.lines.shard.219.normalized.sents	9999810
DA-ali2019-500m-tweet.bw.ar.lines.shard.220.normalized.sents	9999800
DA-ali2019-500m-tweet.bw.ar.lines.shard.221.normalized.sents	9999700
DA-ali2019-500m-tweet.bw.ar.lines.shard.222.normalized.sents	9999620
DA-ali2019-500m-tweet.bw.ar.lines.shard.223.normalized.sents	9999770
DA-ali2019-500m-tweet.bw.ar.lines.shard.224.normalized.sents	9999520
DA-ali2019-500m-tweet.bw.ar.lines.shard.225.normalized.sents	9999630
DA-ali2019-500m-tweet.bw.ar.lines.shard.226.normalized.sents	9999800
DA-ali2019-500m-tweet.bw.ar.lines.shard.227.normalized.sents	9999850
DA-ali2019-500m-tweet.bw.ar.lines.shard.228.normalized.sents	9999830
DA-ali2019-500m-tweet.bw.ar.lines.shard.229.normalized.sents	9999720
DA-ali2019-500m-tweet.bw.ar.lines.shard.230.normalized.sents	9999400
DA-ali2019-500m-tweet.bw.ar.lines.shard.231.normalized.sents	9999700
DA-ali2019-500m-tweet.bw.ar.lines.shard.232.normalized.sents	9999740
DA-ali2019-500m-tweet.bw.ar.lines.shard.233.normalized.sents	9999760
DA-ali2019-500m-tweet.bw.ar.lines.shard.234.normalized.sents	9999890
DA-ali2019-500m-tweet.bw.ar.lines.shard.235.normalized.sents	9999730
DA-ali2019-500m-tweet.bw.ar.lines.shard.236.normalized.sents	9999870
DA-ali2019-500m-tweet.bw.ar.lines.shard.237.normalized.sents	9999800
DA-ali2019-500m-tweet.bw.ar.lines.shard.238.normalized.sents	9999780
DA-ali2019-500m-tweet.bw.ar.lines.shard.239.normalized.sents	9999560
DA-ali2019-500m-tweet.bw.ar.lines.shard.240.normalized.sents	9999550
DA-ali2019-500m-tweet.bw.ar.lines.shard.241.normalized.sents	9999480
DA-ali2019-500m-tweet.bw.ar.lines.shard.242.normalized.sents	9999570
DA-ali2019-500m-tweet.bw.ar.lines.shard.243.normalized.sents	9999130
DA-ali2019-500m-tweet.bw.ar.lines.shard.244.normalized.sents	9999320
DA-ali2019-500m-tweet.bw.ar.lines.shard.245.normalized.sents	9999480
DA-ali2019-500m-tweet.bw.ar.lines.shard.246.normalized.sents	9999540
DA-ali2019-500m-tweet.bw.ar.lines.shard.247.normalized.sents	9998500
DA-ali2019-500m-tweet.bw.ar.lines.shard.248.normalized.sents	9999160
DA-ali2019-500m-tweet.bw.ar.lines.shard.249.normalized.sents	9999640
DA-ali2019-500m-tweet.bw.ar.lines.shard.250.normalized.sents	9999490
DA-ali2019-500m-tweet.bw.ar.lines.shard.251.normalized.sents	9999480
DA-ali2019-500m-tweet.bw.ar.lines.shard.252.normalized.sents	9999740
DA-ali2019-500m-tweet.bw.ar.lines.shard.253.normalized.sents	9999640
DA-ali2019-500m-tweet.bw.ar.lines.shard.254.normalized.sents	9999650
DA-ali2019-500m-tweet.bw.ar.lines.shard.255.normalized.sents	9999710
DA-ali2019-500m-tweet.bw.ar.lines.shard.256.normalized.sents	9998900
DA-ali2019-500m-tweet.bw.ar.lines.shard.257.normalized.sents	9999670
DA-ali2019-500m-tweet.bw.ar.lines.shard.258.normalized.sents	9999330
DA-ali2019-500m-tweet.bw.ar.lines.shard.259.normalized.sents	9999690
DA-ali2019-500m-tweet.bw.ar.lines.shard.260.normalized.sents	9999770
DA-ali2019-500m-tweet.bw.ar.lines.shard.261.normalized.sents	9997280
DA-ali2019-500m-tweet.bw.ar.lines.shard.262.normalized.sents	9998510
DA-ali2019-500m-tweet.bw.ar.lines.shard.263.normalized.sents	9999590
DA-ali2019-500m-tweet.bw.ar.lines.shard.264.normalized.sents	9999650
DA-ali2019-500m-tweet.bw.ar.lines.shard.265.normalized.sents	9999750
DA-ali2019-500m-tweet.bw.ar.lines.shard.266.normalized.sents	9999490
DA-ali2019-500m-tweet.bw.ar.lines.shard.267.normalized.sents	9999190
DA-ali2019-500m-tweet.bw.ar.lines.shard.268.normalized.sents	9999480
DA-ali2019-500m-tweet.bw.ar.lines.shard.269.normalized.sents	9999630
DA-ali2019-500m-tweet.bw.ar.lines.shard.270.normalized.sents	9999570
DA-ali2019-500m-tweet.bw.ar.lines.shard.271.normalized.sents	9999420
DA-ali2019-500m-tweet.bw.ar.lines.shard.272.normalized.sents	9999720
DA-ali2019-500m-tweet.bw.ar.lines.shard.273.normalized.sents	9999760
DA-ali2019-500m-tweet.bw.ar.lines.shard.274.normalized.sents	9999750
DA-ali2019-500m-tweet.bw.ar.lines.shard.275.normalized.sents	9999830
DA-ali2019-500m-tweet.bw.ar.lines.shard.276.normalized.sents	9999210
DA-ali2019-500m-tweet.bw.ar.lines.shard.277.normalized.sents	9999550
DA-ali2019-500m-tweet.bw.ar.lines.shard.278.normalized.sents	9999120
DA-ali2019-500m-tweet.bw.ar.lines.shard.279.normalized.sents	9997060
DA-ali2019-500m-tweet.bw.ar.lines.shard.280.normalized.sents	9997960
DA-ali2019-500m-tweet.bw.ar.lines.shard.281.normalized.sents	9997760
DA-ali2019-500m-tweet.bw.ar.lines.shard.282.normalized.sents	9999200
DA-ali2019-500m-tweet.bw.ar.lines.shard.283.normalized.sents	9999500
DA-ali2019-500m-tweet.bw.ar.lines.shard.284.normalized.sents	9999280
DA-ali2019-500m-tweet.bw.ar.lines.shard.285.normalized.sents	9999250
DA-ali2019-500m-tweet.bw.ar.lines.shard.286.normalized.sents	9999260
DA-ali2019-500m-tweet.bw.ar.lines.shard.287.normalized.sents	9999300
DA-ali2019-500m-tweet.bw.ar.lines.shard.288.normalized.sents	9999620
DA-ali2019-500m-tweet.bw.ar.lines.shard.289.normalized.sents	9999520
DA-ali2019-500m-tweet.bw.ar.lines.shard.290.normalized.sents	9999660
DA-ali2019-500m-tweet.bw.ar.lines.shard.291.normalized.sents	9999260
DA-ali2019-500m-tweet.bw.ar.lines.shard.292.normalized.sents	9999690
DA-ali2019-500m-tweet.bw.ar.lines.shard.293.normalized.sents	9999670
DA-ali2019-500m-tweet.bw.ar.lines.shard.294.normalized.sents	9999690
DA-ali2019-500m-tweet.bw.ar.lines.shard.295.normalized.sents	9999810
DA-ali2019-500m-tweet.bw.ar.lines.shard.296.normalized.sents	9999240
DA-ali2019-500m-tweet.bw.ar.lines.shard.297.normalized.sents	9999620
DA-ali2019-500m-tweet.bw.ar.lines.shard.298.normalized.sents	9999640
DA-ali2019-500m-tweet.bw.ar.lines.shard.299.normalized.sents	9999830
DA-ali2019-500m-tweet.bw.ar.lines.shard.300.normalized.sents	9999540
DA-ali2019-500m-tweet.bw.ar.lines.shard.301.normalized.sents	9999770
DA-ali2019-500m-tweet.bw.ar.lines.shard.302.normalized.sents	9999760
DA-ali2019-500m-tweet.bw.ar.lines.shard.303.normalized.sents	9999680
DA-ali2019-500m-tweet.bw.ar.lines.shard.304.normalized.sents	9999050
DA-ali2019-500m-tweet.bw.ar.lines.shard.305.normalized.sents	9999260
DA-ali2019-500m-tweet.bw.ar.lines.shard.306.normalized.sents	9999660
DA-ali2019-500m-tweet.bw.ar.lines.shard.307.normalized.sents	9999690
DA-ali2019-500m-tweet.bw.ar.lines.shard.308.normalized.sents	9999830
DA-ali2019-500m-tweet.bw.ar.lines.shard.309.normalized.sents	9999570
DA-ali2019-500m-tweet.bw.ar.lines.shard.310.normalized.sents	9999850
DA-ali2019-500m-tweet.bw.ar.lines.shard.311.normalized.sents	9999710
DA-ali2019-500m-tweet.bw.ar.lines.shard.312.normalized.sents	9999610
DA-ali2019-500m-tweet.bw.ar.lines.shard.313.normalized.sents	9999770
DA-ali2019-500m-tweet.bw.ar.lines.shard.314.normalized.sents	9999480
DA-ali2019-500m-tweet.bw.ar.lines.shard.315.normalized.sents	9999810
DA-ali2019-500m-tweet.bw.ar.lines.shard.316.normalized.sents	9999710
DA-ali2019-500m-tweet.bw.ar.lines.shard.317.normalized.sents	9999960
DA-ali2019-500m-tweet.bw.ar.lines.shard.318.normalized.sents	9999710
DA-ali2019-500m-tweet.bw.ar.lines.shard.319.normalized.sents	9999700
DA-ali2019-500m-tweet.bw.ar.lines.shard.320.normalized.sents	9999680
DA-ali2019-500m-tweet.bw.ar.lines.shard.321.normalized.sents	9999680
DA-ali2019-500m-tweet.bw.ar.lines.shard.322.normalized.sents	9999420
DA-ali2019-500m-tweet.bw.ar.lines.shard.323.normalized.sents	9999830
DA-ali2019-500m-tweet.bw.ar.lines.shard.324.normalized.sents	9999850
DA-ali2019-500m-tweet.bw.ar.lines.shard.325.normalized.sents	9999820
DA-ali2019-500m-tweet.bw.ar.lines.shard.326.normalized.sents	9999680
DA-ali2019-500m-tweet.bw.ar.lines.shard.327.normalized.sents	9999580
DA-ali2019-500m-tweet.bw.ar.lines.shard.328.normalized.sents	9999750
DA-ali2019-500m-tweet.bw.ar.lines.shard.329.normalized.sents	9999850
DA-ali2019-500m-tweet.bw.ar.lines.shard.330.normalized.sents	9999740
DA-ali2019-500m-tweet.bw.ar.lines.shard.331.normalized.sents	9999590
DA-ali2019-500m-tweet.bw.ar.lines.shard.332.normalized.sents	9999630
DA-ali2019-500m-tweet.bw.ar.lines.shard.333.normalized.sents	9999690
DA-ali2019-500m-tweet.bw.ar.lines.shard.334.normalized.sents	9999490
DA-ali2019-500m-tweet.bw.ar.lines.shard.335.normalized.sents	9999610
DA-ali2019-500m-tweet.bw.ar.lines.shard.336.normalized.sents	9999510
DA-ali2019-500m-tweet.bw.ar.lines.shard.337.normalized.sents	9999730
DA-ali2019-500m-tweet.bw.ar.lines.shard.338.normalized.sents	9999650
DA-ali2019-500m-tweet.bw.ar.lines.shard.339.normalized.sents	9999760
DA-ali2019-500m-tweet.bw.ar.lines.shard.340.normalized.sents	9999730
DA-ali2019-500m-tweet.bw.ar.lines.shard.341.normalized.sents	9999730
DA-ali2019-500m-tweet.bw.ar.lines.shard.342.normalized.sents	9999690
DA-ali2019-500m-tweet.bw.ar.lines.shard.343.normalized.sents	9999660
DA-ali2019-500m-tweet.bw.ar.lines.shard.344.normalized.sents	9999450
DA-ali2019-500m-tweet.bw.ar.lines.shard.345.normalized.sents	9999350
DA-ali2019-500m-tweet.bw.ar.lines.shard.346.normalized.sents	9999450
DA-ali2019-500m-tweet.bw.ar.lines.shard.347.normalized.sents	9999540
DA-ali2019-500m-tweet.bw.ar.lines.shard.348.normalized.sents	9999500
DA-ali2019-500m-tweet.bw.ar.lines.shard.349.normalized.sents	9999590
